terror,longitude,latitude
terror,93.933021,24.791928
terror,44.213536,15.355873
terror,39.227539,48.737814
terror,90.846355,23.726102
terror,75.933692,33.339413
terror,84.666795,25.561346
terror,94.275659,24.690159
terror,90.555218,26.47608
terror,,
terror,39.540765,48.675057
terror,33.80266,31.132968
terror,13.175477,32.898594
terror,30.842973,29.311899
terror,12.727599,32.752354
terror,70.44742,34.434093
terror,122.469391,7.659503
terror,64.369167,31.583056
terror,7.08392,4.741798
terror,13.45325,10.64908
terror,13.389978,10.62209
terror,13.431604,10.630174
terror,13.489002,10.633196
terror,13.53969,10.62974
terror,13.396465,10.622303
terror,83.490318,19.626874
terror,83.489168,19.626721
terror,93.928551,24.805302
terror,93.95,24.82
terror,44.471298,33.308407
terror,44.395746,35.470616
terror,44.290556,33.297491
terror,44.434701,33.223512
terror,44.391023,33.354802
terror,44.96035,34.077309
terror,44.506622,33.314009
terror,44.48659,33.321936
terror,44.354167,33.061667
terror,31.503931,30.576442
terror,68.354359,28.373257
terror,70.655285,33.81752
terror,44.139062,13.757061
terror,72.723122,33.783165
terror,70.499771,34.453672
terror,35.222734,31.9416
terror,90.705432,24.359901
terror,90.396216,23.731219
terror,,
terror,37.549251,47.096943
terror,88.267296,24.579343
terror,7.502617,6.444119
terror,151.933834,-27.581562
terror,34.240191,31.280267
terror,38.522687,48.239966
terror,37.80042,49.18398
terror,38.357236,48.58381
terror,38.420973,48.363974
terror,38.375405,48.632727
terror,38.632811,48.725793
terror,37.650763,48.100345
terror,38.017516,48.55683
terror,37.50403,47.942286
terror,,
terror,-56.488096,-23.318849
terror,69.212501,34.583132
terror,65.454167,31.547778
terror,68.047751,28.587601
terror,68.047751,28.587601
terror,67.876624,29.53963
terror,68.406381,28.644878
terror,21.741667,32.766389
terror,20.066488,32.116136
terror,68.416667,37
terror,36.272575,33.51829
terror,36.28557,33.517873
terror,36.258531,33.503084
terror,36.286131,33.506414
terror,36.156788,32.828133
terror,30.343551,30.848099
terror,31.235845,30.044245
terror,31.285017,30.077022
terror,31.488465,31.091713
terror,30.842671,29.308363
terror,31.235845,30.044245
terror,44.213536,15.355873
terror,25.68,8.47
terror,-3.373289,16.573373
terror,18.583828,4.366584
terror,19.183512,7.000044
terror,90.201692,22.638738
terror,35.895833,34.396358
terror,13.616014,12.672912
terror,13.15,11.833345
terror,13.15,11.833345
terror,13.41787,11.65331
terror,83.489168,19.626721
terror,7.869175,7.832584
terror,81.624142,18.795207
terror,8.09553,7.86797
terror,7.869175,7.832584
terror,7.785072,7.894399
terror,76.079801,11.699468
terror,44.434701,33.223512
terror,44.38509,33.215336
terror,44.441866,33.362396
terror,44.4,33.3
terror,43.237918,36.538582
terror,43.579751,35.775655
terror,43.495979,36.043618
terror,43.3,33.416667
terror,43.725963,34.582434
terror,43.666742,34.598075
terror,43.666742,34.598075
terror,43.666742,34.598075
terror,44.409915,33.328267
terror,34.110425,31.211645
terror,93.933464,24.791841
terror,44.213536,15.355873
terror,44.213536,15.355873
terror,44.213536,15.355873
terror,71.740039,34.154501
terror,90.392691,23.753976
terror,30.987632,30.597245
terror,30.987632,30.597245
terror,91.139046,23.924086
terror,91.831986,22.33627
terror,69.166622,34.533278
terror,18.412034,30.586397
terror,18.412034,30.586397
terror,46.914921,14.061641
terror,45.699722,13.355898
terror,35.797341,35.520618
terror,35.78,35.53
terror,70.44742,34.434093
terror,68.33299,28.86762
terror,32.809714,11.743376
terror,62.915545,32.244313
terror,101.672656,6.412174
terror,101.63271,6.575263
terror,71.453561,33.601754
terror,70.906995,31.830459
terror,64.328078,31.590181
terror,13.389177,10.623152
terror,81.262134,18.649594
terror,81.241045,18.25243
terror,81.305888,18.260054
terror,81.260698,18.633654
terror,81.348675,18.883191
terror,121.631648,18.067695
terror,101.281022,6.540649
terror,44.70296,33.376952
terror,44.413457,33.54631
terror,34.110425,31.211645
terror,44.354167,33.061667
terror,44.065556,33.291944
terror,44.933508,34.021822
terror,44.866944,33.997222
terror,44.4,33.3
terror,42.08874,36.80435
terror,42.088844,36.804776
terror,41.866111,36.595833
terror,41.951389,36.583611
terror,95.609504,27.406142
terror,95.609385,27.406591
terror,91.931912,26.774843
terror,90.175465,26.261368
terror,93.951043,24.81965
terror,93.952484,24.819369
terror,93.946048,24.833031
terror,93.943216,24.776847
terror,93.760333,24.634447
terror,93.996389,24.638611
terror,96.316667,25.616546
terror,67.020396,24.923077
terror,68.914444,37.184444
terror,90.273117,23.879993
terror,88.142558,24.831916
terror,-7.997738,12.650673
terror,90.198443,22.639823
terror,88.464611,26.027364
terror,30.46055,50.479274
terror,125.698534,9.595312
terror,38.220428,48.43468
terror,33.803142,31.132074
terror,37.792119,48.05284
terror,39.450583,48.667091
terror,39.3073,48.78812
terror,68.047751,28.587601
terror,49.055758,10.991855
terror,67.01467,30.19895
terror,13.170278,32.897222
terror,67.651386,29.475448
terror,64.905955,36.079561
terror,43.65,3.116667
terror,124.674882,7.052832
terror,124.382019,7.141785
terror,101.269742,6.635746
terror,31.216847,30.329237
terror,31.322709,30.090984
terror,29.918739,31.200092
terror,30.844256,29.308327
terror,64.100537,26.966747
terror,29.918739,31.200092
terror,29.918739,31.199901
terror,30.843279,29.311037
terror,30.84191,29.314525
terror,30.838727,29.311077
terror,30.841676,29.314242
terror,30.846396,29.316517
terror,30.837506,29.318128
terror,32.899829,24.088938
terror,30.942002,31.106367
terror,30.987632,30.597245
terror,8.404484,9.837465
terror,122.847405,10.071629
terror,44.396927,33.380235
terror,44.620853,34.880927
terror,44.501286,33.31807
terror,44.387479,33.231175
terror,41.86,36.32
terror,43.089958,36.409928
terror,43.184153,36.331956
terror,70.331667,36.472222
terror,70.598611,34.155556
terror,49.127513,14.531382
terror,66.945547,24.976461
terror,34.453593,31.522561
terror,64.763659,35.598206
terror,64.763659,35.598206
terror,125.222853,7.709312
terror,91.663727,22.61011
terror,71.580311,34.015012
terror,90.414522,23.723888
terror,38.220428,48.43468
terror,39.227539,48.737814
terror,120.960947,14.733546
terror,70.336069,33.695975
terror,31.235845,30.044245
terror,29.232078,28.766622
terror,31.099384,29.066127
terror,30.762019,28.086801
terror,31.235933,30.057518
terror,29.450694,4.909126
terror,62.3225,25.126389
terror,68.354795,30.697964
terror,66.019366,29.555786
terror,42.564441,-0.117867
terror,13.126366,32.867603
terror,45.5771,13.988915
terror,68.454393,33.337301
terror,44.213536,15.355873
terror,44.139062,13.757061
terror,44.842222,14.415833
terror,2.099874,15.3856
terror,65.70216,31.612835
terror,62.324064,34.307267
terror,70.461111,34.116944
terror,29.71615,11.016768
terror,65.126535,36.951635
terror,101.317581,6.869267
terror,125.462678,7.321781
terror,90.366733,23.837354
terror,35.623637,33.272607
terror,35.623637,33.272607
terror,35.623637,33.272607
terror,32.716012,26.154981
terror,31.235712,30.04442
terror,122.143443,6.491326
terror,91.412015,22.98254
terror,90.722501,23.260635
terror,89.37517,23.30167
terror,91.571276,22.776297
terror,90.392495,23.731549
terror,90.409142,23.780071
terror,44.893227,34.054201
terror,44.733347,34.333343
terror,44.539734,34.27565
terror,80.957336,19.894924
terror,31.669928,30.725416
terror,70.6027,32.985409
terror,13.900695,11.115797
terror,14.243769,11.259754
terror,14.711164,11.714778
terror,14.556762,12.768122
terror,14.225045,12.377735
terror,37.795489,47.991538
terror,90.339164,22.722695
terror,12.569722,32.3125
terror,33.803321,31.132112
terror,34.240191,31.280267
terror,32.549628,29.966757
terror,33.803276,31.13169
terror,32.301866,31.265289
terror,68.542198,28.519525
terror,68.775,28.240278
terror,33.803321,31.132112
terror,70.211068,34.674256
terror,69.166622,34.533278
terror,68.714007,34.007712
terror,70.211068,34.674256
terror,70.44742,34.434093
terror,45.03965,12.774642
terror,30.762019,28.086801
terror,101.178725,6.827728
terror,93.933658,24.696348
terror,76.266928,9.930648
terror,90.38389,23.73336
terror,90.38389,23.73336
terror,44.354167,33.061667
terror,44.253015,33.079162
terror,43.764167,34.369167
terror,44.266976,33.589786
terror,44.356699,32.984946
terror,44.356699,32.984946
terror,44.26214,33.537227
terror,44.121944,35.381111
terror,44.395746,35.470616
terror,44.244808,35.326864
terror,44.065431,33.29192
terror,44.373944,33.664229
terror,32.301866,31.265289
terror,32.264418,31.263388
terror,31.216847,30.329237
terror,30.83781,29.311745
terror,44.881944,13.056667
terror,34.453593,31.522561
terror,89.556688,22.814661
terror,89.556688,22.814661
terror,23.483333,12.9
terror,67.083333,24.916667
terror,31.216847,30.329237
terror,34.373624,30.668445
terror,89.212055,23.171652
terror,89.208917,23.165487
terror,89.208917,23.165488
terror,89.208917,23.165488
terror,36.633333,35.933333
terror,36.612092,35.816205
terror,36.5875,35.823333
terror,36.633333,35.933333
terror,68.637778,27.956944
terror,66.495602,29.913212
terror,20.077177,32.050677
terror,44.721147,15.761267
terror,44.881944,13.056667
terror,67.432593,36.083457
terror,44.213536,15.355873
terror,44.99,13.466667
terror,44.99,13.466667
terror,65.890564,31.90406
terror,62.202975,34.342028
terror,9.778548,7.875101
terror,14.22506,12.377705
terror,9.230054,7.715104
terror,9.091568,7.560784
terror,8.82536,7.42571
terror,8.4828,7.66176
terror,9.34136,7.16403
terror,86.225926,24.923159
terror,85.542532,24.886739
terror,121.963071,6.441898
terror,121.046407,6.030845
terror,121.963071,6.441898
terror,44.395746,35.470616
terror,43.389257,33.433231
terror,44.550194,32.468191
terror,42.254722,32.041111
terror,44.409937,33.328305
terror,44.459344,33.38904
terror,44.583333,33.1
terror,44.34494,33.381096
terror,43.886423,34.192537
terror,44.286664,33.371858
terror,44.395746,35.470616
terror,44.395746,35.470616
terror,44.409937,33.328305
terror,44.128106,35.470089
terror,45.165826,34.273704
terror,28.977005,41.005261
terror,36.420652,34.178932
terror,29.77837,31.13012
terror,49.580833,25.41
terror,29.967003,31.238398
terror,-5.948643,54.617254
terror,-5.937124,54.621423
terror,13.275945,32.893585
terror,91.838467,22.348058
terror,88.59991,24.366769
terror,90.410991,23.708523
terror,90.396216,23.731219
terror,90.38389,23.73336
terror,71.276088,29.104943
terror,90.389538,23.72724
terror,90.366241,23.815983
terror,90.222137,22.97236
terror,35.89583,34.396312
terror,93.899901,24.825382
terror,37.811306,48.004017
terror,37.808019,48.003267
terror,37.74311,48.015196
terror,120.975894,14.606842
terror,124.212714,7.183504
terror,124.446599,6.955154
terror,-1.401783,17.034255
terror,,
terror,-76.49673,2.2086
terror,64.905955,36.079561
terror,25.143297,11.275684
terror,65.075597,32.377133
terror,44.213536,15.355873
terror,45.5771,13.988915
terror,120.957359,14.29937
terror,70.172056,34.22635
terror,70.157865,34.231285
terror,66.384722,36.919444
terror,62.857845,34.25696
terror,71.323781,35.480785
terror,86.144013,25.124882
terror,33.803186,31.131997
terror,34.240191,31.280267
terror,34.110425,31.211645
terror,33.617577,30.608472
terror,31.243397,30.094976
terror,44.460614,33.389902
terror,44.434701,33.223512
terror,44.097407,35.451722
terror,44.516386,33.309469
terror,43.764304,33.350096
terror,43.823904,33.355225
terror,44.217283,35.38994
terror,43.783288,33.349906
terror,43.86549,33.165289
terror,44.401651,33.346641
terror,44.422918,33.298709
terror,35.260971,32.22504
terror,63.466801,25.266566
terror,44.583513,33.099944
terror,44.26214,33.537227
terror,44.5078,33.251506
terror,43.683333,34.600037
terror,81.35,18.9
terror,122.251963,13.795153
terror,90.412,23.725002
terror,91.812082,22.324617
terror,89.705561,24.448424
terror,50.514853,26.221366
terror,90.783701,24.432727
terror,89.178715,23.514196
terror,-2.400617,16.782377
terror,20.066667,32.11644
terror,30.85,2.866667
terror,24.090329,13.651031
terror,33.833717,31.119316
terror,44.247901,1.876646
terror,90.398919,23.739848
terror,11.165382,10.288688
terror,11.166667,10.283333
terror,11.082491,11.707236
terror,13.150269,11.832676
terror,13.149643,11.832983
terror,13.15,11.833289
terror,13.149911,11.833377
terror,44.024233,33.247059
terror,44.201389,33.508611
terror,44.257377,33.205814
terror,44.460652,33.389934
terror,43.886392,34.192504
terror,69.150033,29.03319
terror,36.303049,33.512243
terror,44.317002,35.466275
terror,74.892711,33.8912
terror,34.240191,31.280267
terror,45.5771,13.988915
terror,45.5771,13.988915
terror,45.5771,13.988915
terror,100.524123,13.727896
terror,90.408608,23.728876
terror,91.112222,23.974444
terror,90.663075,23.232099
terror,90.388058,23.719033
terror,90.399817,23.717746
terror,92.563805,24.681102
terror,34.240191,31.280267
terror,68.333865,28.868386
terror,65.054425,31.62284
terror,70.255,34.186111
terror,18.413129,30.588532
terror,29.918828,31.200016
terror,63.466667,25.267072
terror,38.401809,48.334617
terror,38.788894,48.752509
terror,44.404012,33.18086
terror,67.197669,24.90256
terror,66.992844,24.950082
terror,81.659546,18.391379
terror,81.67,19.6
terror,89.862199,25.535488
terror,68.913098,37.182226
terror,13.091964,12.19103
terror,124.088357,12.824688
terror,75.113443,32.553454
terror,27.483231,-29.311119
terror,45.5771,13.988915
terror,74.514799,15.64131
terror,101.502075,6.804284
terror,44.330796,33.333404
terror,44.507722,33.251575
terror,81.49,20.27
terror,68.541111,28.51882
terror,63.448317,25.398026
terror,33.803321,31.132017
terror,31.216847,30.329237
terror,63.466667,25.267072
terror,69.257784,34.014117
terror,63.739444,34.347222
terror,13.203437,32.869936
terror,62.324216,25.1363
terror,43.64991,3.116801
terror,14.262204,32.650094
terror,44.35676,33.247211
terror,43.907902,33.399611
terror,43.783244,33.349963
terror,92.490571,23.929444
terror,71.529583,35.229757
terror,120.900526,17.084393
terror,11.166846,10.283553
terror,85.498517,22.422798
terror,7.050104,4.83996
terror,6.923597,5.056759
terror,6.766478,4.756612
terror,6.403743,4.532813
terror,32.853977,39.921076
terror,-10.940982,15.01227
terror,43.886423,34.192537
terror,44.346122,33.341138
terror,31.615714,6.314003
terror,33.784389,0.145259
terror,48.454503,15.841988
terror,91.574152,22.773039
terror,90.411635,23.718483
terror,91.800148,22.36668
terror,91.815204,22.366833
terror,3.9864,36.277508
terror,81.242411,19.723535
terror,80.769124,18.642962
terror,42.497616,34.192081
terror,44.43799,33.314665
terror,44.47716,33.339688
terror,44.024333,33.24709
terror,44.411096,33.387476
terror,29.918828,31.200016
terror,31.413889,30.111389
terror,31.2357,30.044429
terror,67.32957,29.864503
terror,70.336069,33.695975
terror,73.201062,34.333882
terror,69.150045,29.033196
terror,62.318382,25.1736
terror,67.104512,24.927639
terror,70.807222,33.784444
terror,66.992754,24.893908
terror,18.413129,30.588532
terror,17.293203,29.738689
terror,13.118048,32.874613
terror,34.240191,31.280267
terror,31.413889,30.111389
terror,34.240191,31.280267
