terrorism,longitude,latitude
terrorism,-75.399967,7.583272
terrorism,-5.930109,54.597269
terrorism,121.051833,14.515623
terrorism,-4.500273,36.621787
terrorism,28.121495,-26.267342
terrorism,92.242527,22.152432
terrorism,-75.572173,6.270526
terrorism,35.495479,33.888629
terrorism,27.974858,-26.177929
terrorism,2.169919,41.387917
terrorism,80.212785,6.03296
terrorism,,
terrorism,80.623416,7.467465
terrorism,-74.07603,4.5981
terrorism,-70.641997,-33.469115
terrorism,120.765284,18.537136
terrorism,,
terrorism,27.974858,-26.177929
terrorism,27.974858,-26.177929
terrorism,27.974858,-26.177929
terrorism,80.114231,6.522838
terrorism,-74.223564,-13.163874
terrorism,,
terrorism,-72.474297,-14.074916
terrorism,-71.938623,-13.538036
terrorism,35.221895,31.912662
terrorism,-76.973892,-6.034766
terrorism,-72.944841,-14.312708
terrorism,-72.91996,-14.46438
terrorism,,
terrorism,80.517624,6.009619
terrorism,-88.530343,13.49446
terrorism,-71.428555,7.027345
terrorism,-73.853115,7.060051
terrorism,-77.042791,-12.046378
terrorism,80.517624,6.009619
terrorism,-88.910848,13.647645
terrorism,32.858544,39.912605
terrorism,76.779418,30.733315
terrorism,-77.042954,-12.043241
terrorism,-77.042791,-12.046378
terrorism,-77.042791,-12.046378
terrorism,-76.918423,-12.003379
terrorism,-77.042954,-12.043241
terrorism,120.591942,15.153002
terrorism,120.929034,14.459238
terrorism,-75.25743,2.77772
terrorism,-70.105742,-14.990947
terrorism,80.401883,6.680107
terrorism,,
terrorism,80.623416,7.467465
terrorism,16.338054,-9.546402
terrorism,-70.027891,-15.84065
terrorism,88.262675,27.036007
terrorism,23.716647,37.97918
terrorism,23.716647,37.97918
terrorism,23.716647,37.97918
terrorism,80.424444,7.436667
terrorism,-77.582718,-9.538854
terrorism,89.368923,25.322418
terrorism,,
terrorism,122.949054,10.66925
terrorism,27.828306,-26.31468
terrorism,-77.042791,-12.046378
terrorism,-77.042791,-12.046378
terrorism,-77.042791,-12.046378
terrorism,-77.042791,-12.046378
terrorism,-76.226774,-12.454284
terrorism,80.549945,5.944433
terrorism,2.169919,41.387917
terrorism,2.070432,41.355613
terrorism,-85.97294044,12.92480715
terrorism,-77.582718,-9.538854
terrorism,-77.582718,-9.538854
terrorism,121.478155,14.386447
terrorism,27.853677,-26.246319
terrorism,-73.245395,-39.820083
terrorism,80.388133,8.345185
terrorism,,
terrorism,79.982697,6.466131
terrorism,27.853677,-26.246319
terrorism,-77.042791,-12.046378
terrorism,-73.200031,8.833351
terrorism,-89.199161,13.69288
terrorism,72.952035,20.946702
terrorism,-77.042791,-12.046378
terrorism,-78.17352,-8.145109
terrorism,75.857276,30.900965
terrorism,-5.930109,54.597269
terrorism,33.751918,1.490879
terrorism,80.477147,8.738157
terrorism,-77.042791,-12.046378
terrorism,31.021827,-29.858343
terrorism,-8.395835,43.370873
terrorism,-74.781033,-12.404199
terrorism,-70.641997,-33.469115
terrorism,-70.641997,-33.469115
terrorism,-70.641997,-33.469115
terrorism,-70.641997,-33.469115
terrorism,-5.930109,54.597269
terrorism,-75.437386,-12.119902
terrorism,-76.255878,-10.666046
terrorism,-75.572173,6.270526
terrorism,-75.572173,6.270526
terrorism,-75.534082,-12.087204
terrorism,-74.25012,-15.853235
terrorism,121.026376,17.17063
terrorism,,
terrorism,75.793333,20.249444
terrorism,-88.089839,13.723925
terrorism,-5.930109,54.597269
terrorism,-7.319996,54.99451
terrorism,,
terrorism,79.98906,6.714407
terrorism,-78.512094,-7.162225
terrorism,-71.552216,-33.024705
terrorism,-73.63872,4.15127
terrorism,-71.87514,6.95284
terrorism,29.248645,-26.947957
terrorism,-70.641997,-33.469115
terrorism,-74.378173,-14.31884
terrorism,80.549945,5.944433
terrorism,-89.199161,13.69288
terrorism,-89.199161,13.69288
terrorism,1.24533,41.118663
terrorism,2.352222,48.856614
terrorism,2.169919,41.387917
terrorism,27.828306,-26.31468
terrorism,-5.930109,54.597269
terrorism,-5.735389,54.659062
terrorism,,
terrorism,-73.050319,-36.818977
terrorism,33.634452,1.787216
terrorism,-2.967056,48.066152
terrorism,28.105573,-25.787231
terrorism,27.828306,-26.31468
terrorism,27.399676,-32.882803
terrorism,-3.031509,43.3282
terrorism,-74.70355,7.07786
terrorism,121.617683,13.931052
terrorism,28.31707,-26.189151
terrorism,7.096299,50.732674
terrorism,81.1262,6.130655
terrorism,-77.042791,-12.046378
terrorism,-77.042791,-12.046378
terrorism,28.186455,-25.746096
terrorism,,
terrorism,-2.885668,43.222177
terrorism,79.861243,6.927079
terrorism,18.865482,-34.057188
terrorism,18.865482,-34.057188
terrorism,18.554,-33.951
terrorism,-1.675708,48.113475
terrorism,80.83264,8.550101
terrorism,31.021827,-29.858343
terrorism,31.021827,-29.858343
terrorism,81.35066,6.872751
terrorism,80.549945,5.944433
terrorism,80.212785,6.03296
terrorism,31.021827,-29.858343
terrorism,80.388133,8.345185
terrorism,26.407557,-33.652523
terrorism,18.860694,-33.933966
terrorism,-89.147774,13.701964
terrorism,28.21116,-26.004123
terrorism,35.077565,32.113445
terrorism,-8.648053,42.433619
terrorism,35.192942,32.301687
terrorism,-89.199161,13.69288
terrorism,-78.467266,-0.181439
terrorism,74.882875,30.450829
terrorism,-1.474841,43.492949
terrorism,-1.474841,43.492949
terrorism,-89.069988,13.498952
terrorism,,
terrorism,31.021827,-29.858343
terrorism,28.132727,-26.353159
terrorism,27.855319,-33.014064
terrorism,28.302881,-26.221676
terrorism,28.132727,-26.353159
terrorism,27.484439,-26.916982
terrorism,27.484439,-26.916982
terrorism,27.944123,-26.249031
terrorism,,
terrorism,-89.216671,13.733353
terrorism,-89.2797222,13.6769444
terrorism,80.477147,8.738157
terrorism,80.477147,8.738157
terrorism,-88.007249,13.697393
terrorism,-5.930109,54.597269
terrorism,81.196796,8.5922
terrorism,-73.79515,3.56375
terrorism,-76.965687,-12.1565
terrorism,-70.278122,-16.099091
terrorism,32.529136,15.604468
terrorism,-77.582718,-9.538854
terrorism,25.600682,-33.9585
terrorism,124.248033,7.218171
terrorism,-74.223564,-13.163874
terrorism,-74.223564,-13.163874
terrorism,79.861243,6.927079
terrorism,79.861243,6.927079
terrorism,79.861243,6.927079
terrorism,-74.223564,-13.163874
terrorism,-5.930109,54.597269
terrorism,-5.930109,54.597269
terrorism,-75.52767,2.535935
terrorism,-73.432754,3.299682
terrorism,-86.000314,13.091683
terrorism,-89.199161,13.69288
terrorism,-88.3833333,13.5333333
terrorism,-75.35023,7.57851
terrorism,-89.3741667,13.7322222
terrorism,-89.3741667,13.7322222
terrorism,-74.07603,4.5981
terrorism,-88.360633,13.719546
terrorism,-74.099228,-13.112405
terrorism,-89.199161,13.69288
terrorism,-6.618718,54.647865
terrorism,-73.144447,-37.029655
terrorism,-75.996312,-9.297478
terrorism,-78.173277,-8.145325
terrorism,-70.641997,-33.469115
terrorism,-88.928425,13.602292
terrorism,-75.572173,6.270526
terrorism,23.716647,37.97918
terrorism,124.824215,11.980769
terrorism,-71.966924,-13.531688
terrorism,23.716647,37.97918
terrorism,79.95004,7.001499
terrorism,79.95004,7.001499
terrorism,35.495479,33.888629
terrorism,23.716647,37.97918
terrorism,23.716647,37.97918
terrorism,23.716647,37.97918
terrorism,23.716647,37.97918
terrorism,-88.349433,13.557072
terrorism,-75.936111,-11.787222
terrorism,-17.366029,14.764504
terrorism,-75.31076,7.44813
terrorism,-74.778319,10.981412
terrorism,80.212785,6.03296
terrorism,80.343145,7.252857
terrorism,-2.671635,42.846718
terrorism,-89.199161,13.69288
terrorism,-76.386111,-11.844722
terrorism,-76.522119,3.420628
terrorism,-76.2356,-10.415215
terrorism,-70.641997,-33.469115
terrorism,-70.641997,-33.469115
terrorism,-4.728381,41.652943
terrorism,-74.223564,-13.163874
terrorism,80.566065,6.080353
terrorism,-89.199161,13.69288
terrorism,80.623416,7.467465
terrorism,80.640669,7.29384
terrorism,80.623416,7.467465
terrorism,81.102109,6.732009
terrorism,80.033511,7.086415
terrorism,79.905627,6.714108
terrorism,79.861243,6.927079
terrorism,-75.572173,6.270526
terrorism,80.623416,7.467465
terrorism,-89.199161,13.69288
terrorism,-89.199161,13.69288
terrorism,80.549945,5.944433
terrorism,-73.95396,-13.65311
terrorism,-75.37416,6.153669
terrorism,-70.641997,-33.469115
terrorism,75.857276,30.900965
terrorism,-75.694558,4.814278
terrorism,-72.881,-13.634
terrorism,79.905627,6.714108
terrorism,74.872264,31.633979
terrorism,125.129957,8.163357
terrorism,80.83264,8.550101
terrorism,80.559658,6.342485
terrorism,,
terrorism,4.351685,50.850335
terrorism,28.31707,-26.189151
terrorism,-75.399967,7.583272
terrorism,120.978666,14.596051
terrorism,81.196796,8.5922
terrorism,79.863333,7.451389
terrorism,-5.930109,54.597269
terrorism,,
terrorism,-75.645504,3.529869
terrorism,23.716647,37.97918
terrorism,-75.213079,-12.027479
terrorism,-72.66521,7.13869
terrorism,74.945475,30.210994
terrorism,80.343145,7.252857
terrorism,80.02558,9.66123
terrorism,-7.319996,54.99451
terrorism,-89.199161,13.69288
terrorism,-88.43,13.558889
terrorism,-75.729381,-14.063467
terrorism,-75.729381,-14.063467
terrorism,80.02558,9.66123
terrorism,81.000963,7.939525
terrorism,81.000963,7.939525
terrorism,-76.73399,-12.517373
terrorism,75.910571,31.534899
terrorism,-74.223564,-13.163874
terrorism,-5.930109,54.597269
terrorism,,
terrorism,139.698212,35.664035
terrorism,80.953128,8.041589
terrorism,-77.042791,-12.046378
terrorism,-89.199161,13.69288
terrorism,80.477147,8.738157
terrorism,97.642772,16.883566
terrorism,120.978666,14.596051
terrorism,80.212785,6.03296
terrorism,-77.042791,-12.046378
terrorism,-6.267494,53.344104
terrorism,-75.37416,6.153669
terrorism,90.364244,26.444008
terrorism,79.861243,6.927079
terrorism,80.998158,6.825878
terrorism,80.223009,6.342776
terrorism,90.381898,26.63419
terrorism,80.566065,6.080353
terrorism,81.054981,6.993401
terrorism,80.991957,7.33973
terrorism,28.239444,-16.035556
terrorism,92.095943,26.746018
terrorism,90.18345,26.364676
terrorism,90.266699,26.401436
terrorism,-75.197092,7.987804
terrorism,-71.72989,6.46052
terrorism,-87.2167,14.0833
terrorism,-73.667467,-13.868089
terrorism,-89.17889,13.79833
terrorism,-87.2167,14.0833
terrorism,-70.641997,-33.469115
terrorism,,
terrorism,81.1262,6.130655
terrorism,-74.205458,-13.273159
terrorism,80.159604,6.287997
terrorism,-89.199161,13.69288
terrorism,-77.042791,-12.046378
terrorism,-77.042791,-12.046378
terrorism,-77.042791,-12.046378
terrorism,-77.042791,-12.046378
terrorism,-77.042791,-12.046378
terrorism,124.79353,8.985095
terrorism,-73.33269,9.56049
terrorism,2.169919,41.387917
terrorism,-74.07603,4.5981
terrorism,-89.199161,13.69288
terrorism,-73.25049,10.47692
terrorism,-73.48676,4.26995
terrorism,139.756684,35.685826
terrorism,,
terrorism,-79.03802,-8.105863
terrorism,75.770801,31.22402
terrorism,-76.200354,-10.134976
terrorism,,
terrorism,-76.213012,-10.07719
terrorism,-76.200354,-10.134976
terrorism,-79.673794,-5.118124
terrorism,-70.641997,-33.469115
terrorism,-73.112741,-36.724358
terrorism,-72.102064,-36.609282
terrorism,-73.112741,-36.724358
terrorism,-89.2797222,13.6769444
terrorism,-89.199161,13.69288
terrorism,123.620761,12.367922
terrorism,12.494249,41.89052
terrorism,75.345144,31.513953
terrorism,123.620761,12.367922
terrorism,34.890149,32.084933
terrorism,,
terrorism,8.680615,50.111445
terrorism,121.044348,14.677301
terrorism,-76.566667,-10.216667
terrorism,-76.110385,-10.855716
terrorism,122.363766,11.701254
terrorism,-5.930109,54.597269
terrorism,,
terrorism,124.953153,6.334767
terrorism,124.953153,6.334767
terrorism,124.953153,6.334767
terrorism,-72.503885,7.894195
terrorism,-74.223564,-13.163874
terrorism,-89.55972,13.99417
terrorism,-89.199161,13.69288
terrorism,-76.353028,-13.06098
terrorism,-6.656108,54.347539
terrorism,23.716647,37.97918
terrorism,-2.671635,42.846718
terrorism,-75.268323,-12.133114
terrorism,-3.700345,40.416691
terrorism,-3.700345,40.416691
terrorism,-70.641997,-33.469115
terrorism,-75.210163,-12.068306
terrorism,-88.129139,13.7682
terrorism,30.84,29.3077778
terrorism,-73.04889,7.74002
terrorism,-72.48288,7.30986
terrorism,33.930542,1.478132
terrorism,28.284354,-15.415393
terrorism,-89.199161,13.69288
terrorism,28.132727,-26.353159
terrorism,-78.26982,-7.451121
terrorism,-74.594432,-8.337871
terrorism,-79.503254,-7.424352
terrorism,-70.641997,-33.469115
terrorism,-70.641997,-33.469115
terrorism,-89.199161,13.69288
terrorism,-74.223564,-13.163874
terrorism,8.403756,49.008085
terrorism,-75.210163,-12.068306
terrorism,-75.546448,-11.738943
terrorism,-77.042791,-12.046378
terrorism,-71.966924,-13.531688
terrorism,-74.128128,-13.629385
terrorism,-89.199161,13.69288
terrorism,-77.042791,-12.046378
terrorism,80.02558,9.66123
terrorism,-89.147774,13.701964
terrorism,-77.5288,-9.529924
terrorism,-77.042791,-12.046378
terrorism,-1.553621,47.218371
terrorism,23.716647,37.97918
terrorism,-89.496613,13.902951
terrorism,42.461042,37.519392
terrorism,-5.930109,54.597269
terrorism,-89.199161,13.69288
terrorism,-76.522119,3.420628
terrorism,-73.139233,7.110451
terrorism,-70.112037,-15.14485
terrorism,-70.902665,-14.770568
terrorism,-70.902665,-14.770568
terrorism,22.944616,40.639349
terrorism,23.716647,37.97918
terrorism,-113.542024,33.823555
terrorism,-75.786455,-13.210959
terrorism,23.716647,37.97918
terrorism,89.171104,23.474584
terrorism,-75.328236,-11.056033
terrorism,-74.223564,-13.163874
terrorism,-74.223564,-13.163874
terrorism,-89.199161,13.69288
terrorism,79.861243,6.927079
terrorism,-77.716414,-10.795919
terrorism,23.716647,37.97918
terrorism,23.646916,37.942843
terrorism,23.716647,37.97918
terrorism,23.716647,37.97918
terrorism,-78.467266,-0.181439
terrorism,-75.996312,-9.297478
terrorism,-78.467266,-0.181439
terrorism,-75.572173,6.270526
terrorism,-1.474841,43.492949
terrorism,-77.042791,-12.046378
terrorism,-74.575802,-8.354799
terrorism,-74.594432,-8.337871
terrorism,35.495479,33.888629
terrorism,75.171709,30.81646
terrorism,-89.199161,13.69288
terrorism,-79.5136,-7.189056
terrorism,80.212785,6.03296
terrorism,-76.685161,5.160743
terrorism,-75.572173,6.270526
terrorism,-76.621944,-10.504167
terrorism,-75.434477,-11.833206
terrorism,-74.977098,-13.33036
terrorism,-89.28889,13.58944
terrorism,-88.02774,15.50167
terrorism,120.978666,14.596051
terrorism,-70.277907,-15.053009
terrorism,-70.277907,-15.053009
terrorism,-75.18513,6.05703
terrorism,-74.99429,6.1876
terrorism,-75.10166,5.96478
terrorism,-76.60617,2.44186
terrorism,-76.60617,2.44186
terrorism,-75.572173,6.270526
terrorism,35.21172,31.766496
terrorism,-72.520483,9.967492
terrorism,-75.918016,-12.460066
terrorism,-89.199161,13.69288
terrorism,80.02558,9.66123
terrorism,-77.042791,-12.046378
terrorism,-87.917,15.433
terrorism,-74.020842,-12.948146
terrorism,-75.572173,6.270526
terrorism,-76.1309,1.72245
terrorism,34.453593,31.522561
terrorism,2.169919,41.387917
terrorism,43.612234,37.253172
terrorism,-75.424022,-11.806959
terrorism,-75.572173,6.270526
terrorism,-74.977098,-13.33036
terrorism,-74.977098,-13.33036
terrorism,-74.977098,-13.33036
terrorism,-90.91453934,15.92509392
terrorism,-5.930109,54.597269
terrorism,80.276733,8.885503
terrorism,-75.52355,-11.542528
terrorism,-77.042791,-12.046378
terrorism,,
terrorism,76.38,30.34
terrorism,-89.199161,13.69288
terrorism,-5.930109,54.597269
terrorism,-70.641997,-33.469115
terrorism,77.9859,16.741699
terrorism,83.436667,18.324444
terrorism,-74.07603,4.5981
terrorism,28.960465,41.014061
terrorism,28.960465,41.014061
terrorism,28.960465,41.014061
terrorism,-74.219465,4.582298
terrorism,-75.568611,6.2675
terrorism,-75.568611,6.2675
terrorism,-74.07603,4.5981
terrorism,-74.07603,4.5981
terrorism,-74.973207,-12.787148
terrorism,-66.917253,10.502961
terrorism,-70.641997,-33.469115
terrorism,-72.505782,-15.650586
terrorism,-74.2475,-12.939722
terrorism,,
terrorism,-74.07603,4.5981
terrorism,-78.14146,-7.786564
terrorism,32.529136,15.604468
terrorism,-77.98001,2.45051
terrorism,-75.572173,6.270526
terrorism,-75.572173,6.270526
terrorism,-77.042791,-12.046378
terrorism,34.975953,32.191238
terrorism,-75.572173,6.270526
terrorism,-75.572173,6.270526
terrorism,-75.572173,6.270526
terrorism,-75.572173,6.270526
terrorism,-75.572173,6.270526
terrorism,-75.572173,6.270526
terrorism,-75.572173,6.270526
terrorism,-75.572173,6.270526
terrorism,-75.572173,6.270526
terrorism,-89.442393,14.331414
terrorism,-75.572173,6.270526
terrorism,120.978666,14.596051
terrorism,-75.572173,6.270526
terrorism,-2.923441,43.256963
terrorism,-75.572173,6.270526
terrorism,-75.562227,6.34053
terrorism,125.492662,9.788011
terrorism,-75.572173,6.270526
terrorism,-77.042791,-12.046378
terrorism,-74.223474,-13.163939
terrorism,-75.287161,-10.888497
terrorism,-5.930109,54.597269
terrorism,23.716647,37.97918
terrorism,-74.07603,4.5981
terrorism,-74.07603,4.5981
terrorism,-74.07603,4.5981
terrorism,-74.07603,4.5981
terrorism,-74.07603,4.5981
terrorism,-74.07603,4.5981
terrorism,-74.07603,4.5981
terrorism,-74.07603,4.5981
terrorism,-74.07603,4.5981
terrorism,-76.132416,-11.605925
terrorism,-76.132416,-11.605925
terrorism,35.213259,31.768831
terrorism,23.716647,37.97918
terrorism,81.017492,7.462917
terrorism,-74.07603,4.5981
terrorism,80.814248,9.267091
terrorism,-78.048885,-7.815617
terrorism,-75.210163,-12.068306
terrorism,-76.522119,3.420628
terrorism,-75.18529,-14.533738
terrorism,-74.07603,4.5981
terrorism,-75.3978,9.30535
terrorism,-76.522119,3.420628
terrorism,,
terrorism,-76.298006,3.529901
terrorism,-79.02866,-8.111825
terrorism,-70.641997,-33.469115
terrorism,-6.337967,54.467967
terrorism,,
terrorism,120.978666,14.596051
